PUNJAB NATIONAL BANK,6,"SARDAR BHAVAN, RAOPURA. VADODARA,GUJARAT, INDIA                         ",40,319,VADODARA,110,,Sajid,,,,1111111111,1
STATE BANK OF INDIA,6,"ADMINISTRATIVE OFFICE, 6TH FLOOR, PARADISE COMPLEX, SAYAJIGUNJ, VADODARA ",41,319,VADODARA,110,,Arun,AVIRAL.PANDEY@SBI.CO.IN,,,1111111111,1
BANK OF BARODA,6,"SURAJPLAZA-1, 6TH FLR,SAYAJIGUNJ,VADODARA-05              ",41,319,VADODARA,110,,Arun,,,,1111111111,1
CENTRAL BANK OF INDIA,6,"2ND FLOOR ,PRATIK CHAMBERS, DANDIA BAZAR. VADODARA            ",41,319,VADODARA,110,,Arun,,,,1111111111,1
GAIL INDIA LIMITED,6,"OPP ROAD, NR. MANISHA CIRCLE, VADODARA        ",43,319,VADODARA,110,,Ayaz,PRS01185@GAIL.COM,,,1111111111,1
ABB INDIA LIMITED,6,"MANEJA VILLAGE, BANK OF BARODA ROAD, JD NAGAR,  MANEJA       ",43,319,VADODARA,110,,Ayaz,harshal.pandya@in.abb.com,,,1111111111,1
RELIANCE JIO INFOCOMM LIMITED,6,"2ND FLOOR, AIMS MEGA MALL,OPPOSITE STERLING HEALTH MALL, OLD PADRA ROAD, VADODARA ",42,319,VADODARA,110,,Harvinder,,,,1111111111,1
IPCA LABORATORIES LIMITED,6,"Nandesari, Vadodara, Gujarat 391340,VADODARA     ",42,319,VADODARA,110,391340,Harvinder, pratik.tolat@ipca.com,,,1111111111,1
RELIANCE GENERAL INSU.CO LTD.,6,"3RD FLOORSTAR TREK  BUILDING, OPLD PADRA ROAD, VADODARA",40,319,VADODARA,110,,Sajid,manish.namdeo@relianceada.com,,,1111111111,1
COROMANDEL INTERNATIONAL LTD,6,"71/71A/72/73/74/75/83 GIDC, NANDESARI, VADODARA,GUJARAT 391340      ",42,319,VADODARA,110,391340,Harvinder,PARMARHR@COROMANDEL.MURUGAPPA.COM,,,1111111111,1
PNB HOUSING FINANACE LTD,6,"331 TRIVIA COMPLEX, RACECOURSE. VADODARA",40,319,VADODARA,110,,Sajid,mohit.patel@pnbhousing.com,,,1111111111,1
NATIONAL INSURANCE CO LTD,6,"DR,INDUMATI TRUST BUILDING, TILAK ROAD., VADODARA, GUJARAT ",40,319,VADODARA,110,,Sajid,,,,1111111111,1
AIRPORT AUTHORITY OF INDIA,6,"AIRPORT ROAD, HARNI ROAD, VADODARA, GUJARAT       ",42,319,VADODARA,110,,Harvinder,HITESHVORA@AAI.AERO,,,1111111111,1
MAGMA FINCORP LIMITED,6,"2ND FLOOR, OFFICE NO. 1, 2 , 3,PATRIOT COMPLEX, BESIDE INOX, RACE COURSE CIRCLE, VADODARA ",42,319,VADODARA,110,,Harvinder, PRAJAPATI.DR@MAGMA.CO.IN,,,1111111111,1
KEC INTERNATIONAL LIMITED,6,"PLOT NO. - 803, SAMLAYA SAVLI ROAD, GODAMPURA, SAVLI, VADODARA       ",43,319,VADODARA,110,,Ayaz, SINGHGH@KECRPG.COM,,,1111111111,1
THE SUPREME INDUSTRIES LTD,6,"1307, GIDC HALOL-, VADODARA                 ",43,319,VADODARA,110,389350,Ayaz,rajendra_shah@supreme.co.in,,,1111111111,1
DB CORP LIMITED,6,"A-49, ARYAN AVENUE, NEAR AMIT NAGAR CIRCLE, KARELI BAUG, VADODARA               ",42,319,VADODARA,110,,Harvinder,bankimchandra.gandhi@dhrsl.com,,,1111111111,1
CHOLAMANDALAM MS GENERAL INSURANCE COMPANY LTD,6,"CORNER SQUARE, RACECOURSE. VADODARA     ",40,319,VADODARA,110,,Sajid, desaic@cholamsispl.com,,,1111111111,1
BAJAJ ALLIANZ LIFE INSURANCE COMPANY LTD,6,"4TH FLOOR, ATLANTIS HERITAGE, ATLANTIS HIGHTSSARABHAI ROAD, VADODARA.",40,319,VADODARA,110,390023,Sajid,chanda.makhija@bajajallianz.co.in,,,1111111111,1
BERGER PAINTS INDIA LTD.,6,"2 & 3, F G PATEL ESTATE, OPPOSITE L & T NEURO, N H NO 8, PADAMLA, RANOLI,, VADODARA,         ",42,319,VADODARA,110,,Harvinder,debasishacharya@bergerindia.com,,,1111111111,1
BHARTI AXA LIFE INSU CO LTD,6,"2ND FLOOR SHINE PALZA, NR. NATUBHAI CIRCLE, VADODARA ",40,319,VADODARA,110,,Sajid,sunny.joshi@bharti-axalife.com,,,1111111111,1
FINOLEX INDUSTRIES  LIMITED,6,"VADODARA JAMBUSAR STATE HIGHWAY, VILLAGE MASAR, TALUKA PADRA, VADODARA              ",43,319,VADODARA,110,,Ayaz,KVV@FINOLEXIND.COM,,,1111111111,1
CEAT LIMITED,6,"GETMURALA, CHANDRA PURA,  HALOL, PANCHMAHAL, VADODARA         ",43,319,VADODARA,110,,Ayaz,HALOL.ADMIN@CEAT.COM,,,1111111111,1
DEWAN HOUSING FIN. CORP LTD.,6,"UNIT NO 201&202, 2ND FLOOR, VRAJ COMPLEX, GORWA ALEMBIC ROAD,OPP. AMAR MARUTI CAR SHOWROOM, VADODARA ",43,319,VADODARA,110,,Ayaz,DHAVAL.DHURANA@DHFLPRAMERICA.COM,,,1111111111,1
SBI GENERAL INSURANCE COMPANY LIMITED,6,"2ND FLOOR, PANCHAM HIGH STREET,OFFICE 212,213,214, OLD PADRA ROAD, VADODARA  ",41,319,VADODARA,110,390015,Arun,,,,1111111111,1
BHARTI AXA GENERAL INSURANCE COMPANY LTD,6,"2ND FLOOR SHINE PALZA, JETALPUR ROAD, VADODARA  ",40,319,VADODARA,110,,Sajid,,,,1111111111,1
SBI FUNDS MANAGEMENT PVT LTD,6,"101-105 GLACIER COMPLEX, JETALPUR ROAD, VADODARA ",41,319,VADODARA,110,,Arun, dipen.shah@sbimf.com,,,1111111111,1
SIEMENS LIMITED,6,"967/2/1, G I D C, Makarpura, Vadodara           ",41,319,VADODARA,110,,Arun,,,,1111111111,1
CONTAINER CORP. OF INDIA LTD.,6,"RAIL CONTAINER TERMINAL,NEW ALEMBIC BRIDGE, VADODARA           ",40,319,VADODARA,110,,Sajid,JAVEDKHAN@CONCORINDIA.COM,,,1111111111,1
"BOROSIL GLASS WORKS LTD,",6,...                                     ,43,319,VADODARA,110,,Ayaz,,,,1111111111,1
PIRAMAL GLASS PRIVATE LIMITED.,6,"3RD FLOOR, THE BARODA CENTRAL, CO-OPERATIVE BANK LTD,STATION ROAD, SAYAJIGUNJ,VADODARA - ,    ",43,319,VADODARA,110,390005,Ayaz,P.ANILKUMAR@PIRAMAL.COM,,,1111111111,1
TRANSWORLD FURTICHEM PVT LTD,6,"701-702, A-WING, ALKAPURI ARCADE,R.C. DUTTA ROAD, VADODARA   ",42,319,VADODARA,110,,Harvinder,VIRAL@TRANSFURTI.COM,,,1111111111,1
TECH MAHINDRA LTD,6,"RELIANCE BHAVAN, GORWA, VADODARA            ",42,319,VADODARA,110,,Harvinder, JA00609372@TECHMAHINDRA.COM,,,1111111111,1
VOITH HYDRO PVT LTD,6,"PLOT NO. 107, GIDC, MANJUSAR,TAL. SAVLI, VADODARA        ",42,319,VADODARA,110,,Harvinder,ZZNIKITA.ZZMACWAN@VOITH.COM,,,1111111111,1
CLARIANT CHEMICALS (INDIA)  LIMITED,6,"KIRTI TOWERS KOTHI ROAD,",41,319,VADODARA,110,,Arun,,,,1111111111,1
UNION BANK OF INDIA,6,SAYAJI GUNJ. VADODARA,40,319,VADODARA,110,,Sajid,,,,1111111111,1
HINDUSTAN PETROLEUM CORPORATION LTD,6,"48/49, GIDC NANDESHRI,                  ",41,319,VADODARA,110,,Arun,,,,1111111111,1
APOLLO TYRES LTD,6,"VILLAGE LIMBA, TALUKA WAGHODIA,         ",43,319,VADODARA,110,,Ayaz,,,,1111111111,1
RELIANCE CAPITAL LTD.,6,"OFFICE NO. 302-303, 3RD FLOOR,          ",40,319,VADODARA,110,,Sajid,,,,1111111111,1
HONDA MOTORCYCLE AND SCOOTER I PVT LTD,6,"611-612, VENUS ATLANTIS, 100 FEET ROAD, ",43,319,VADODARA,110,,Ayaz,,,,1111111111,1
AMCOR FLEXIBLES INDIA PVT LTD,6,"703, GIDC ESTATE, PALEJ                 ",43,319,VADODARA,110,,Ayaz,,,,1111111111,1
BAJAJ CAPITAL LTD,6,OFFICE NO 106-107 SIDDHART COMPLEX      ,40,319,VADODARA,110,,Sajid,,,,1111111111,1
BHARTI AIRTEL LTD,6,"3RD FLOOR, BANISON COMPLEX,             ",43,319,VADODARA,110,,Ayaz,,,,1111111111,1
BRAKES INDIA PRIVATE LIMITED,6,"110, GIDC, HALOL                        ",43,319,VADODARA,110,,Ayaz,,,,1111111111,1
CADILA HEALTHCARE LTD,6,"Vadodara, Gujarat             ",42,319,VADODARA,110,391440,Harvinder,,,,1111111111,1
FCM TRAVELS SOLUTIONS (I) PVT LTD,6,"301-302, Aryaman Complex, Prakash Colony",43,319,VADODARA,110,,Ayaz,,,,1111111111,1
IDEX INDIA PVT LTD,6,"SURVEY NO. 256, GIDC MANJUSAR           ",41,319,VADODARA,110,,Arun,,,,1111111111,1
IFFCO-TOKIO GENERAL INSURANCE COMPANY LTD,6,"TNW BUISNESS CENTRE,                    ",41,319,VADODARA,110,,Arun,,,,1111111111,1
INDIAN OIL CORPORATION LTD,6,DY MANAGER HR IOCL PIPELINE             ,43,319,VADODARA,110,,Ayaz,,,,1111111111,1
LARSEN & TOUBRO LTD,6,101 GIDC NH/8 RANOLI VADODARA,43,319,VADODARA,110,,Ayaz,,,,1111111111,1
NETAFIM IRRIGATION INDIA PVT LTD,6,"268-270, 271-B, GIDC MANJUSAR,          ",40,319,VADODARA,110,,Sajid,,,,1111111111,1
RENISHAW METEOROLOGY SYSTEMS LIMITED,6,GRAFT COMPLEX,41,319,VADODARA,110,,Arun,,,,1111111111,1
THERMAX LIMITED,6,Email ID: kenar.gandhi@thermaxglobal.com,42,319,VADODARA,110,,Harvinder,,,,1111111111,1
TRANS AGRO INDIA PVT. LTD,6,"702, A-WING, ALKAPURI ARCADE, RC        ",43,319,VADODARA,110,,Ayaz,,,,1111111111,1
TUV INDIA PRIVATE LIMITED,6,2ND FLR PELICAN BLDG                    ,40,319,VADODARA,110,,Sajid,,,,1111111111,1
XYLEM WATER SOLUTIONS INDIA PVT LTD,6,"PLOT NO. 731, GIDC SAVLI ROAD           ",42,319,VADODARA,110,,Harvinder,,,,1111111111,1
THE SOUTH INDIAN BANK LTD,6,...                                     ,41,319,VADODARA,110,,Arun,,,,1111111111,1
VASU HEALTHCARE PVT LTD,6,"967/4 G.I.D.C. MAKARPURA,               ",40,319,VADODARA,110,,Sajid,,,,1111111111,1
LUPIN LIMITED,6,"PLOT 9/123/124/125 GIDC,                ",43,319,VADODARA,110,,Ayaz,,,,1111111111,1
TATA PROJECTS LTD,6,"KEVAL COPORATE PARK, BLOCK-2,           ",43,319,VADODARA,110,,Ayaz,,,,1111111111,1
AXALTA COATING SYSTEMS INDIA PVT LTD,6,"PLOT NO. KV 1/2, VILLAGE ALINDRA,       ",41,319,VADODARA,110,,Arun,,,,1111111111,1
TELEPERFORMANCE GLOBAL SERVICES PVT LTD,6,"2ND & 3RD FLOOR, KANKAVATI              ",42,319,VADODARA,110,,Harvinder,,,,1111111111,1
KAMPF MACHINERY INDIA PVT LTD,6,"508, ATLANTIS HEIGHTS, SARABHAI         ",41,319,VADODARA,110,,Arun,,,,1111111111,1
MRF LTD,6,"TAM HOUSE, SECOND FLOOR,                ",41,319,VADODARA,110,,Arun,,,,1111111111,1
TUV RHEINLAND ( INDIA) PVT LTD,6,"ISCON ATRIA-1, 205, SECOND FLOOR        ",42,319,VADODARA,110,,Harvinder,,,,1111111111,1
NUVOCO VISTAS CORPORATION LIMITED,6,baroda                                  ,42,319,VADODARA,110,,Harvinder,,,,1111111111,1
HETTICH INDIA PVT. LTD.,6,"PLOT NO. 304, DHANORA-NANDESARI         ",41,319,VADODARA,110,,Arun,,,,1111111111,1
ADANI ENTERPRISES LTD,6,"902, OZONE, NEAR CENTRE SQUARE          ",40,319,VADODARA,110,,Sajid,,,,1111111111,1
